"Roosevelt, Naaman",2011,"Buffalo , NY",Buffalo,NY,Buffalo
"Rosario, Dante",2007,"Beaverton , OR",Beaverton,OR,Oregon
"Ross, Aaron",2007,"San Antonio , TX",San Antonio,TX,Texas
"Ross, Brandian",2012,"Richmond , VA",Richmond,VA,Youngstown State
"Ross, Jay",2013,"Wilmington , NC",Wilmington,NC,East Carolina
"Ross, Jeremy",2013,"San Diego , CA",San Diego,CA,California
"Ross, Rashad",2013,"San Diego , CA",,,Arizona State
"Roundtree, Roy",2013,"San Diego , CA",,,Michigan
"Rowe, Kenny",2013,"Los Angeles , CA",Los Angeles,CA,Oregon
"Royal, Eddie",2008,"Alexandria , VA",Alexandria,VA,Virginia Tech
"Royster, Evan",2011,"Fairfax , VA",Fairfax,VA,Penn State
"Rubin, Ahtyba",2008,"Fort Belvoir , VA",Fort Belvoir,VA,Iowa State
"Rucker, Frostee",2006,"Tustin , CA",Tustin,CA,USC
"Rucker, Marcus",2013,"Memphis , TN",Memphis,TN,Memphis
"Rudolph, Kyle",2011,"Cincinnati , OH",Cincinnati,OH,Notre Dame
"Rugland, Havard",2013,"Cincinnati , OH",,,No College
"Russell, Anderson",2011,"Cincinnati , OH",,,Ohio State
"Russell, Brent",2013,"Cincinnati , OH",,,Georgia Southern
"Russell, Donald",2013,"West Palm Beach , FL",West Palm Beach,FL,Georgia State
"Rutland, Kevin",2011,"Houston , TX",Houston,TX,Missouri
"Ryan, Jon",2006,"Regina , Saskatchewan",Regina,Saskatchewan,Regina (Canada)
"Ryan, Logan",2013,"Berlin , NJ",Berlin,NJ,Rutgers
"Ryan, Matt",2008,"Exton , PA",Exton,PA,Boston College
"Ryan, Titus",2013,"Exton , PA",,,Concordia (AL)
"Ryans, DeMeco",2006,"Bessemer , AL",Bessemer,AL,Alabama
"Sabino, Etienne",2013,"Bessemer , AL",,,Ohio State
"Saddler-McQueen, Jimmy",2012,"Houston , TX",Houston,TX,Texas A&M - Kingsville
"Saenz, Nick",2013,"Houston , TX",Houston,TX,Houston
"Saffold, Rodger",2010,"Bedford , OH",Bedford,OH,Indiana
"Salas, Greg",2011,"Chino , CA",Chino,CA,Hawaii
"Sambrano, Jabin",2013,"Chino , CA",,,Montana
"Sampson, DeMarco",2012,"Oakland , CA",Oakland,CA,San Diego State
"Sampson, Lanear",2013,"Dallas , TX",Dallas,TX,Baylor
"Samuda, Josh",2012,Birmingham   England,,,Massachusetts
"Samuel, Asante",2013,"Fort Lauderdale , FL",Fort Lauderdale,FL,Central Florida
"Sanborn, Garrison",2009,"Tampa , FL",Tampa,FL,Florida State
"Sanchez, Mark",2009,"Long Beach , CA",Long Beach,CA,USC
"Sanders, Emmanuel",2010,"Bellville , TX",Bellville,TX,Southern Methodist
"Sanders, Ace",2013,"Palmetto , FL",Palmetto,FL,South Carolina
"Sanders, Troy",2013,"Palmetto , FL",,,Appalachian State
"Sanders, Zebrie",2013,"Columbia , SC",Columbia,SC,Florida State
"Sanford, Brian",2011,"Hartford , CT",Hartford,CT,Temple
"Sanford, Jamarca",2009,"Batesville , MS",Batesville,MS,Mississippi
"Sanu, Mohamed",2012,"Sayreville , NJ",Sayreville,NJ,Rutgers
"Sanzenbacher, Dane",2011,"Maumee , OH",Maumee,OH,Ohio State
"Sapp, Ricky",2011,"Columbia , SC",Columbia,SC,Clemson
"Sash, Tyler",2011,"Oskaloosa , IA",Oskaloosa,IA,Iowa
"Satele, Samson",2007,"Kailua , HI",Kailua,HI,Hawaii
"Saulsberry, Quentin",2013,"Memphis , TN",Memphis,TN,Mississippi State
"Savage, Donte",2013,"Portland , OR",Portland,OR,New Mexico State
"Savoie, Alec",2013,"Portland , OR",,,McNeese State
"Scafe, Damik",2013,"Hartford , CT",Hartford,CT,Boston College
"Scales, Patrick",2013,"Louisville , KY",Louisville,KY,Utah State
"Scandrick, Orlando",2008,"Los Angeles Co. , CA",Los Angeles Co.,CA,Boise State
"Schaffer, J.K.",2013,"Cincinnati , OH",Cincinnati,OH,Cincinnati
"Schaub, Matt",2013,"Pittsburgh , PA",Pittsburgh,PA,Virginia
"Scheffler, Tony",2006,"Morenci , MI",Morenci,MI,Western Michigan
"Schepler, Jason",2013,"Woodstock , IL",Woodstock,IL,Northern Illinois
"Schilens, Chaz",2008,"Lancaster , CA",Lancaster,CA,San Diego State
"Schiller, Pat",2013,"Lancaster , CA",,,Northern Illinois
"Schilling, Stephen",2012,"Bellevue , WA",Bellevue,WA,Michigan
"Schillinger, Shann",2010,"Baker , MT",Baker,MT,Montana
"Schiltz, Adam",2013,"Baker , MT",,,Emporia State
"Schlauderaff, Caleb",2011,"Shelton , WA",Shelton,WA,Utah
"Schmeig, Rick",2013,"Shelton , WA",,,Purdue
"Schmidt, Colton",2013,"Shelton , WA",,,California-Davis
"Schofield, O'Brien",2010,"Camden , SC",Camden,SC,Wisconsin
"Schraeder, Ryan",2013,"Wichita , KS",Wichita,KS,Valdosta State
"Schwab, Brice",2013,"Wichita , KS",,,Arizona State
"Schwartz, Geoff",2009,"Los Angeles , CA",Los Angeles,CA,Oregon
"Schwartz, Mitchell",2012,"Los Angeles , CA",Los Angeles,CA,California
"Schwenke, Brian",2013,"Honolulu , HI",Honolulu,HI,California
"Scifres, Mike",2013,"Metairie , LA",Metairie,LA,Western Illinois
"Scobee, Josh",2013,"Longview , TX",Longview,TX,Louisiana Tech
"Scott, Bernard",2009,"Wichita Falls , TX",Wichita Falls,TX,Abilene Christian
"Scott, Bryan",2013,"Washington , DC",Washington,DC,Penn State
"Scott, Chris",2012,"Palmetto , GA",Palmetto,GA,Tennessee
"Scott, Da'Rel",2011,"Conshohocken , PA",Conshohocken,PA,Maryland
"Scott, Jake",2005,"Lewiston , ID",Lewiston,ID,Idaho
"Scott, Jonathan",2006,"Dallas , TX",Dallas,TX,Texas
"Scott, Laron",2012,"Dallas , TX",,,Georgia Southern
"Scott, Matt",2013,"Dallas , TX",,,Arizona
"Scott, Padric",2013,"Tallahassee , FL",Tallahassee,FL,Florida A&M
"Scott, Trevor",2008,"Potsdam , NY",Potsdam,NY,Buffalo
"Scruggs, Greg",2012,"Cincinnati , OH",Cincinnati,OH,Louisville
"Searcy, Da'Norris",2011,"Decatur , GA",Decatur,GA,North Carolina
"Sellwood, Sean",2013,Johannesburg   South Africa,,,Utah
"Selvie, George",2010,"Pensacola , FL",Pensacola,FL,South Florida
"Sendejo, Andrew",2011,"San Antonio , TX",San Antonio,TX,Rice
"Sendlein, Lyle",2007,"Edina , MN",Edina,MN,Texas
"Senn, Jordan",2008,"Beaverton , OR",Beaverton,OR,Portland State
"Sensabaugh, Coty",2012,"Kingsport , TN",Kingsport,TN,Clemson
"Session, Tray",2013,"Long Beach , CA",Long Beach,CA,Nevada
"Seymour, Ryan",2013,"Long Beach , CA",,,Vanderbilt
"Shanahan, Mike",2013,"Long Beach , CA",,,Pittsburgh
"Shapiro, Andrew",2013,"Oakland , CA",Oakland,CA,Fresno State
"Sharp, Quinn",2013,"Grapevine , TX",Grapevine,TX,Oklahoma State
"Sharpton, Darryl",2010,"El Portal , FL",El Portal,FL,Miami (Fla.)
"Shaughnessy, Matt",2009,"Norwich , CT",Norwich,CT,Wisconsin
"Shaw, James",2013,"Norwich , CT",,,Jacksonville State
"Shaw, Jarrod",2012,"Norwich , CT",,,Tennessee
"Shaw, Tim",2008,Exeter   England,,,Penn State
"Shaw, Tyler",2013,"St. Louis , MO",St. Louis,MO,Northwest Missouri State
"Shaw, Will",2013,"St. Louis , MO",,,Youngstown State
"Shead, DeShawn",2012,"Palmdale , CA",Palmdale,CA,Portland State
"Sheard, Jabaal",2011,"Fort Lauderdale , FL",Fort Lauderdale,FL,Pittsburgh
"Sheffield, Cameron",2011,"Fort Lauderdale , FL",Fort Lauderdale,FL,Troy
"Shelby, Derrick",2012,"Houston , TX",Houston,TX,Utah
"Shelley, Jeremy",2013,"Houston , TX",,,Alabama
"Shepard, Russell",2013,"Houston , TX",Houston,TX,LSU
"Sheppard, Gerrard",2013,"Baltimore , MD",Baltimore,MD,Towson
"Sheppard, Kelvin",2011,"Atlanta , GA",Atlanta,GA,LSU
"Sherels, Marcus",2011,"Rochester , MN",Rochester,MN,Minnesota
"Sherman, Anthony",2011,"North Attleboro , MA",North Attleboro,MA,Connecticut
"Sherman, Richard",2011,"Compton , CA",Compton,CA,Stanford
"Sherrod, Derek",2011,"Chula Vista , CA",Chula Vista,CA,Mississippi State
"Shiancoe, Visanthe",2013,Birmingham   England,,,Morgan State
"Shields, Sam",2010,"Sarasota , FL",Sarasota,FL,Miami (Fla.)
"Shipley, A.Q.",2011,"Beaver Co. , PA",Beaver Co.,PA,Penn State
"Shipley, Jordan",2010,"Temple , TX",Temple,TX,Texas
"Shipman, Rayford",2013,"Temple , TX",,,Central Florida
"Shoemaker, Tyler",2013,"Temple , TX",,,Boise State
"Short, Kawann",2013,"Temple , TX",,,Purdue
"Shorts, Cecil",2011,"Kent , OH",Kent,OH,Mount Union
"Shugarts, J.B.",2013,"Kent , OH",,,Ohio State
"Shuler, Mickey",2012,"Lido Beach , NY",Lido Beach,NY,Penn State
"Sidbury, Lawrence",2009,"Cheltenham , MD",Cheltenham,MD,Richmond
"Silatolu, Amini",2012,"Redwood City , CA",Redwood City,CA,Midwestern State
"Siliga, Sealver",2012,"West Jordan , UT",West Jordan,UT,Utah
"Silva, Mana",2012,"Waipahu , HI",Waipahu,HI,Hawaii
"Silva, Ricardo",2012,"Baltimore , MD",Baltimore,MD,Hampton
"Silvestro, Alex",2013,"Gibbstown , NJ",Gibbstown,NJ,Rutgers
"Simmons, Monte",2013,"Swissvale , PA",Swissvale,PA,Kent State
"Simms, Matt",2013,"Franklin Lakes , NJ",Franklin Lakes,NJ,Tennessee
"Simon, John",2013,"Youngstown , OH",Youngstown,OH,Ohio State
"Simon, Tharold",2013,"Eunice , LA",Eunice,LA,LSU
"Simpson, Jerome",2008,"Reidsville , NC",Reidsville,NC,Coastal Carolina
"Sims, David",2012,"Gainesville , FL",Gainesville,FL,Iowa State
"Sims, Dion",2013,"Detroit , MI",Detroit,MI,Michigan State
"Sims, Ernie",2006,"Tallahassee , FL",Tallahassee,FL,Florida State
"Sims, Eugene",2010,"Mt. Olive , MS",Mt. Olive,MS,West Texas A&M
"Sims, Pat",2009,"Fort Lauderdale , FL",Fort Lauderdale,FL,Auburn
"Sims, Quentin",2013,"Fort Lauderdale , FL",,,Tennessee-Martin
"Sims, Rob",2006,"Macedonia , OH",Macedonia,OH,Ohio State
"Sinkfield, Terrell",2013,"Macedonia , OH",,,Northern Iowa
"Sitton, Josh",2008,"Jacksonville , FL",Jacksonville,FL,Central Florida
"Skelton, John",2010,"El Paso , TX",El Paso,TX,Fordham
"Skrine, Buster",2011,"Decatur , GA",Decatur,GA,Tennessee-Chattanooga
"Skuta, Dan",2009,"Burton , MI",Burton,MI,Grand Valley State
"Slater, Matthew",2008,"Baldwin Park , CA",Baldwin Park,CA,UCLA
"Slaughter, Jamoris",2013,"Baldwin Park , CA",,,Notre Dame
"Slauson, Matt",2009,"Sweet Home , OR",Sweet Home,OR,Nebraska
"Slay, Darius",2013,"Brunswick , GA",Brunswick,GA,Mississippi State
"Smelley, Brad",2013,"Tuscaloosa , AL",Tuscaloosa,AL,Alabama
"Smith, Adam",2013,"Tuscaloosa , AL",,,Western Kentucky
"Smith, Aldon",2011,"Greenwood , MS",Greenwood,MS,Missouri
"Smith, Alex",2005,"Seattle , WA",Seattle,WA,Utah
"Smith, Jimmy",2011,"San Diego Co. , CA",San Diego Co.,CA,Colorado
"Smith, Alfonso",2010,"San Bernardino , CA",San Bernardino,CA,Kentucky
"Smith, Andre",2009,"Birmingham , AL",Birmingham,AL,Alabama
"Smith, Andre",2013,"Savannah , GA",Savannah,GA,Virginia Tech
"Smith, Andrell",2013,"Savannah , GA",,,Louisville
"Smith, Antone",2010,"Pahokee , FL",Pahokee,FL,Florida State
"Smith, Antonio",2005,"Oklahoma City , OK",Oklahoma City,OK,Oklahoma State
"Smith, Armond",2012,"Los Angeles , CA",Los Angeles,CA,Union College (KY)
"Smith, Brad",2006,"Youngstown , OH",Youngstown,OH,Missouri
"Smith, Branden",2013,"Youngstown , OH",,,Georgia
"Smith, Brandon",2013,"Bakersfield , CA",Bakersfield,CA,Arizona State
"Smith, Brian",2013,"Shawnee , KS",Shawnee,KS,Notre Dame
"Smith, D'Anthony",2010,Berlin   Germany,,,Louisiana Tech
"Smith, D.J.",2011,"Charlotte , NC",Charlotte,NC,Appalachian State
"Smith, Daryl",2013,"Albany , GA",Albany,GA,Georgia Tech
"Smith, Devin",2013,"Coppell , TX",Coppell,TX,Wisconsin
"Smith, Drew",2013,"Coppell , TX",,,Albany
"Smith, Alex",2005,"Denver , CO",Denver,CO,Stanford
"Smith, Geno",2013,"Lakemont , GA",Lakemont,GA,West Virginia
"Smith, Harrison",2012,"Augusta , GA",Augusta,GA,Notre Dame
"Smith, Hayden",2012,Penrith   Australia,,,Metro State
"Smith, Jacquies",2013,Penrith   Australia,,,Missouri
"Smith, Torrey",2011,"Richmond , VA",Richmond,VA,Maryland
"Smith, Jared",2013,"Pittsburgh , PA",Pittsburgh,PA,New Hampshire
"Smith, Jason",2009,"Dallas , TX",Dallas,TX,Baylor
"Smith, Lee",2011,"Powell , TN",Powell,TN,Marshall
"Smith, Justin",2013,"Jefferson City , MO",Jefferson City,MO,Missouri
"Smith, Lionel",2013,"Jefferson City , MO",,,Texas A&M
"Smith, Malcolm",2011,"Woodland Hills , CA",Woodland Hills,CA,USC
"Smith, Matt",2013,"Louisville , KY",Louisville,KY,Kentucky
"Smith, Michael",2012,"Tucson , AZ",Tucson,AZ,Utah State
"Smith, Michael",2013,"Tucson , AZ",,,Connecticut
"Smith, Orwin",2013,"Tucson , AZ",,,Georgia Tech
"Smith, Quanterus",2013,"Decatur , GA",Decatur,GA,Western Kentucky
"Smith, Reggie",2009,"Edmond , OK",Edmond,OK,Oklahoma
"Smith, Rodney",2013,"Edmond , OK",,,Florida State
"Smith, Rusty",2010,"Jacksonville , FL",Jacksonville,FL,Florida Atlantic
"Smith, Sean",2009,"Pasadena , CA",Pasadena,CA,Utah
"Smith, Shelley",2010,"Phoenix , AZ",Phoenix,AZ,Colorado State
"Smith, Steve",2013,"Los Angeles , CA",Los Angeles,CA,Utah
"Smith, Tommy",2013,"Los Angeles , CA",,,Boise State
"Smith, Tyron",2011,"Los Angeles , CA",Los Angeles,CA,USC
"Smith, Wade",2013,"Dallas , TX",Dallas,TX,Memphis
"Smith, Will",2013,"Queens , NY",Queens,NY,Ohio State
"Smith, Willie",2011,"Smithfield , NC",Smithfield,NC,East Carolina
"Snee, Chris",2013,"Edison , NJ",Edison,NJ,Boston College
"Snelling, Jason",2007,"Toms River , NJ",Toms River,NJ,Virginia
"Snow, David",2012,"Longview , TX",Longview,TX,Texas
"Snyder, Adam",2005,"Fullerton , CA",Fullerton,CA,Oregon
"So'oto, Vic",2011,"Oceanside , CA",Oceanside,CA,Brigham Young
"Solder, Nate",2011,"Denver , CO",Denver,CO,Colorado
"Soliai, Paul",2007,"Santa Ana , CA",Santa Ana,CA,Utah
"Solomon, Scott",2012,"San Antonio , TX",San Antonio,TX,Rice
"Sopoaga, Isaac",2013,Pago Pago   American Samoa,,,Hawaii
"Sorensen, Brad",2013,Pago Pago   American Samoa,,,Southern Utah
"Sowell, Bradley",2012,"Hernando , MS",Hernando,MS,Mississippi
"Spadola, Ryan",2013,"Herndon , VA",Herndon,VA,Lehigh
"Spaeth, Matt",2007,"St. Michael , MN",St. Michael,MN,Minnesota
"Spann, Chad",2013,"Indianapolis , IN",Indianapolis,IN,Northern Illinois
"Spears, Marcus",2005,"Baton Rouge , LA",Baton Rouge,LA,LSU
"Spears, Quinton",2012,"Huntsville , TX",Huntsville,TX,Prairie View A&M
"Spence, Akeem",2013,"Navarre , FL",Navarre,FL,Illinois
"Spence, Sean",2012,"Miami , FL",Miami,FL,Miami (Fla.)
"Spencer, Anthony",2007,"Fort Wayne , IN",Fort Wayne,IN,Purdue
"Spencer, Chris",2005,"Madison , MS",Madison,MS,Mississippi
"Sperry, Kory",2009,"Pueblo , CO",Pueblo,CO,Colorado State
"Spievey, Amari",2010,"Middletown , CT",Middletown,CT,Iowa
"Spikes, Brandon",2010,"Shelby , NC",Shelby,NC,Florida
"Spiller, C.J.",2010,"Lake Butler , FL",Lake Butler,FL,Clemson
"Spillman, C.J.",2009,"Louisville , KY",Louisville,KY,Marshall
"Spitler, Austin",2010,"Dayton , OH",Dayton,OH,Ohio State
"Spitz, Jason",2006,"Boardman , OH",Boardman,OH,Louisville
"Sproles, Darren",2005,"Waterloo , IA",Waterloo,IA,Kansas State
"Spurlock, Micheal",2007,"Indianola , MS",Indianola,MS,Mississippi
"Square, Damion",2013,"Houston , TX",Houston,TX,Alabama
"Stacy, Zac",2013,"Pleasant Grove , AL",Pleasant Grove,AL,Vanderbilt
"Stafford, Daimion",2013,"Riverside , CA",Riverside,CA,Nebraska
"Stafford, Matthew",2009,"Tampa , FL",Tampa,FL,Georgia
"Stafford, Kenny",2013,"Tampa , FL",,,Toledo
"Stahovich, Brian",2013,"Oceanside , CA",Oceanside,CA,San Diego State
"Staley, Joe",2007,"Rockford , MI",Rockford,MI,Central Michigan
"Stallworth, Donte'",2013,"Sacramento , CA",Sacramento,CA,Tennessee
"Stanback, Isaiah",2010,"Seattle , WA",Seattle,WA,Washington
"Stanford, Julian",2012,"Bloomfield , CT",Bloomfield,CT,Wagner
"Stanford, R.J.",2011,"Lancaster , CA",Lancaster,CA,Utah
"Stankiewitch, Matt",2013,"Pottsville , PA",Pottsville,PA,Penn State
"Stanton, Drew",2007,"Okemos , MI",Okemos,MI,Michigan State
"Stanzi, Ricky",2011,"Mentor , OH",Mentor,OH,Iowa
"Staples, Justin",2013,"Mentor , OH",,,Illinois
"Starks, Andrew",2013,"Mentor , OH",,,Princeton
"Starks, James",2010,"Niagara Falls , NY",Niagara Falls,NY,Buffalo
"Starks, Max",2013,"Orlando , FL",Orlando,FL,Florida
"Starks, Randy",2013,"Petersburg , VA",Petersburg,VA,Maryland
"Starling, Jawanza",2013,"Albany , GA",Albany,GA,USC
"Steed, Ryan",2013,"Charleston , SC",Charleston,SC,Furman
"Steeples, Robert",2013,"St. Louis , MO",St. Louis,MO,Memphis
"Steltz, Craig",2008,"Metairie , LA",Metairie,LA,LSU
"Stephens, Nick",2013,"Metairie , LA",,,Tarleton State
"Stephens, Reggie",2012,"Rowlett , TX",Rowlett,TX,Iowa State
"Stephens, Terrence",2013,"Washington , DC",Washington,DC,Stanford
"Stephens-Howling, LaRod",2009,"Johnstown , PA",Johnstown,PA,Pittsburgh
"Stephenson, Donald",2012,"Kansas City , MO",Kansas City,MO,Oklahoma
"Stevens, Craig",2008,"San Pedro , CA",San Pedro,CA,California
"Stevens, Eric",2013,"San Pedro , CA",,,California
"Stevens, Tevita",2013,"San Pedro , CA",,,Utah
"Steward, Phillip",2013,"Houston , TX",Houston,TX,Houston
"Stewart, Darian",2010,"Huntsville , AL",Huntsville,AL,South Carolina
"Stewart, David",2005,"Decatur , GA",Decatur,GA,Mississippi State
"Stewart, Jeremy",2012,"Baton Rouge , LA",Baton Rouge,LA,Stanford
"Stewart, Jonathan",2008,"Fort Lewis , WA",Fort Lewis,WA,Oregon
"Stewart, Jonathan",2013,"Fort Lewis , WA",,,Texas A&M
"Still, Devon",2012,"Camden , NJ",Camden,NJ,Penn State
"Stills, Kenny",2013,"Eden Prairie , MN",Eden Prairie,MN,Oklahoma
"Stingily, Byron",2011,"Chicago , IL",Chicago,IL,Louisville
"Stocker, Luke",2011,"Lexington , KY",Lexington,KY,Tennessee
"Stokley, Brandon",2013,"Blacksburg , VA",Blacksburg,VA,Louisiana-Lafayette
"Stoneburner, Jake",2013,"Columbus , OH",Columbus,OH,Ohio State
"Stoudermire, Troy",2013,"Columbus , OH",,,Minnesota
"Streater, Rod",2012,"Burlington , NJ",Burlington,NJ,Temple
"Streeter, Tommy",2013,"Miami , FL",Miami,FL,Miami (Fla.)
"Strief, Zach",2006,"Cincinnati , OH",Cincinnati,OH,Northwestern
"Stroud, K.J.",2013,"Brooklyn , NY",Brooklyn,NY,Bethune-Cookman
"Stuckey, Darrell",2010,"Kansas City , KS",Kansas City,KS,Kansas
"Studdard, Kasey",2008,"Denver , CO",Denver,CO,Texas
"Studebaker, Andy",2008,"Congerville , IL",Congerville,IL,Wheaton
"Stupar, Nate",2013,"State College , PA",State College,PA,Penn State
"Sturdivant, Quan",2013,"State College , PA",,,North Carolina
"Sturgis, Caleb",2013,"St. Augustine , FL",St. Augustine,FL,Florida
"Succop, Ryan",2009,"Pittsburgh , PA",Pittsburgh,PA,South Carolina
"Sudfeld, Zach",2013,"Santa Cruz , CA",Santa Cruz,CA,Nevada
"Suggs, Terrell",2013,"Minneapolis , MN",Minneapolis,MN,Arizona State
"Suh, Ndamukong",2010,"Portland , OR",Portland,OR,Nebraska
"Suisham, Shaun",2005,"Wallaceburg , Ontario",Wallaceburg,Ontario,Bowling Green State
"Sullen, John",2013,"Wallaceburg , Ontario",,,Auburn
"Sullivan, John",2008,"Mount Kisco , NY",Mount Kisco,NY,Notre Dame
"Summers, Chris",2013,"Mount Kisco , NY",,,Liberty
"Summers, Frank",2013,"Oakland , CA",Oakland,CA,Nevada-Las Vegas
"Sundberg, Nick",2010,"Phoenix , AZ",Phoenix,AZ,California
"Supernaw, Phillip",2013,"Hermitage , TN",Hermitage,TN,Ouachita Baptist
"Svitek, Will",2006,Prague   Czech Republic,,,Stanford
"Swain, Brett",2010,"Asheville , NC",Asheville,NC,San Diego State
"Swanson, Dax",2013,"Asheville , NC",,,Sam Houston State
"Swearinger, D.J.",2013,"Asheville , NC",,,South Carolina
"Sweeting, Rod",2013,"Miami , FL",Miami,FL,Georgia Tech
"Sweezy, J.R.",2012,"Mooresville , NC",Mooresville,NC,North Carolina State
"Sylvester, Stevenson",2010,"Las Vegas , NV",Las Vegas,NV,Utah
"Szczerba, Andrew",2013,"Wilmington , DE",Wilmington,DE,Penn State
"Ta'amu, Alameda",2012,"Alameda , CA",Alameda,CA,Washington
"Ta'ufo'ou, Will",2012,"Redwood City , CA",Redwood City,CA,California
"Talib, Aqib",2008,"Cleveland , OH",Cleveland,OH,Kansas
"Talley, Julian",2013,"Stratford , NJ",Stratford,NJ,Massachusetts
"Talley, Ronald",2011,"Detroit , MI",Detroit,MI,Delaware
"Tamme, Jacob",2008,"Lexington , KY",Lexington,KY,Kentucky
"Tandy, Keith",2012,"Hopkinsville , KY",Hopkinsville,KY,West Virginia
"Tannahill, Travis",2013,"Hopkinsville , KY",,,Kansas State
"Tannehill, Ryan",2012,"Lubbock , TX",Lubbock,TX,Texas A&M
"Tanner, Andy",2013,"Lubbock , TX",,,Midwestern State
"Tanner, Phillip",2011,"Lubbock , TX",,,Middle Tennessee State
"Tanney, Alex",2012,"Lubbock , TX",,,Monmouth (Ill.)
"Tanyi, Lanston",2013,"Lubbock , TX",,,Colorado State
"Tapp, Darryl",2006,"Portsmouth , VA",Portsmouth,VA,Virginia Tech
"Tarpinian, Jeff",2012,"Omaha , NE",Omaha,NE,Iowa
"Tasker, Luke",2013,"Omaha , NE",,,Cornell
"Tate, Ben",2010,"Woodbridge , VA",Woodbridge,VA,Auburn
"Tate, Brandon",2009,"Burlington , NC",Burlington,NC,North Carolina
"Tate, Golden",2010,"Nashville , TN",Nashville,TN,Notre Dame
"Taufa'asau, Kurt",2013,"Nashville , TN",,,Wyoming
"Tavecchio, Giorgio",2013,Milan   Italy,,,California
"Taylor, Brandon",2012,"Bogalusa , LA",Bogalusa,LA,LSU
"Taylor, Bruce",2013,"Hinesville , GA",Hinesville,GA,Virginia Tech
"Taylor, Cooper",2013,"Atlanta , GA",Atlanta,GA,Richmond
"Taylor, Curtis",2011,"Bogalusa , LA",Bogalusa,LA,LSU
"Taylor, Devin",2013,"Seabrook , SC",Seabrook,SC,South Carolina
"Taylor, Ike",2013,"New Orleans , LA",New Orleans,LA,Louisiana-Lafayette
"Taylor, Jamar",2013,"San Diego , CA",San Diego,CA,Boise State
"Taylor, Kerry",2013,"Mesa , AZ",Mesa,AZ,Arizona State
"Taylor, Lane",2013,"Arlington , TX",Arlington,TX,Oklahoma State
"Taylor, Monte",2013,"Arlington , TX",,,Cincinnati
"Taylor, Phillip",2011,"Clinton , MD",Clinton,MD,Baylor
"Taylor, Ryan",2011,"Winston-Salem , NC",Winston-Salem,NC,North Carolina
"Taylor, Stepfan",2013,"Arlington , TX",Arlington,TX,Stanford
"Taylor, Tyrod",2011,"Hampton , VA",Hampton,VA,Virginia Tech
"Te'o, Manti",2013,"Laie , HI",Laie,HI,Notre Dame
"Te'o-Nesheim, Daniel",2010,Pago Pago   American Samoa,,,Washington
"Tebow, Tim",2010,Makati City   Philippines,,,Florida
"Tennant, Matt",2010,"Cincinnati , OH",Cincinnati,OH,Boston College
"TerBush, Caleb",2013,"Cincinnati , OH",,,Purdue
"Terrell, Steven",2013,"Cincinnati , OH",,,Texas A&M
"Tevaseu, Martin",2011,"Oakland , CA",Oakland,CA,Nevada-Las Vegas
"Thielen, Adam",2013,"Oakland , CA",,,Minnesota State-Mankato
"Thigpen, Marcus",2012,"Detroit , MI",Detroit,MI,Indiana
"Thomas, Brian",2013,"Detroit , MI",,,Texas A&M
"Thomas, Cam",2010,"Eagle Springs , NC",Eagle Springs,NC,North Carolina
"Thomas, Pierre",2007,"Chicago , IL",Chicago,IL,Illinois
"Thomas, Chase",2013,"Chicago , IL",,,Stanford
"Thomas, Dallas",2013,"Baton Rouge , LA",Baton Rouge,LA,Tennessee
"Thomas, Daniel",2011,"Hilliard , FL",Hilliard,FL,Kansas State
"Thomas, Demaryius",2010,"Montrose , GA",Montrose,GA,Georgia Tech
"Thomas, Donald",2008,"New Haven , CT",New Haven,CT,Connecticut
"Thomas, Drew",2013,"Redondo Beach , CA",Redondo Beach,CA,Texas-El Paso
"Thomas, Earl",2010,"Orange , TX",Orange,TX,Texas
"Thomas, J.T.",2011,"Fort Lauderdale , FL",Fort Lauderdale,FL,West Virginia
"Thomas, Joe",2007,"Brookfield , WI",Brookfield,WI,Wisconsin
"Thomas, Josh",2011,"Cedar Hill , TX",Cedar Hill,TX,Buffalo
"Thomas, Julius",2011,"Stockton , CA",Stockton,CA,Portland State
"Thomas, Lamaar",2013,"Fort Washington , MD",Fort Washington,MD,New Mexico
"Thomas, Mike",2009,"Bossier City , LA",Bossier City,LA,Arizona
"Thomas, Michael",2013,"Bossier City , LA",,,Stanford
"Thomas, Phillip",2013,"Bossier City , LA",,,Fresno State
"Thomas, Shamarko",2013,"Virginia Beach , VA",Virginia Beach,VA,Syracuse
"Thomas, Terrell",2008,"Los Angeles , CA",Los Angeles,CA,USC
"Thompkins, Kenbrell",2013,"Miami , FL",Miami,FL,Cincinnati
"Thompson, Brandon",2012,"Thomasville , GA",Thomasville,GA,Clemson
"Thompson, Chris",2013,"Thomasville , GA",,,Florida State
"Thompson, Christian",2012,"Melbourne , FL",Melbourne,FL,South Carolina State
"Thompson, Deonte",2012,"Belle Glade , FL",Belle Glade,FL,Florida
"Thompson, Everrette",2013,"Belle Glade , FL",,,Washington
"Thompson, Peyton",2013,"Belle Glade , FL",,,San Jose State
"Thompson, Taylor",2012,"Plano , TX",Plano,TX,Southern Methodist
"Thornton, Cedric",2012,"Star City , AR",Star City,AR,Southern Arkansas
"Thornton, Hugh",2013,"Boise , ID",Boise,ID,Illinois
"Thorpe, Neiko",2012,"Southfield , MI",Southfield,MI,Auburn
"Thurmond, Brandon",2013,"Southfield , MI",,,Arkansas-Pine Bluff
