source,school,current_conf,historic_conf,county,name,recruit_year,hometown,state
dbf,Syracuse,acc,big-east,42079,"Harris, Quentin",1998,Wilkes-Barre,PA
dbf,Wisconsin,big-ten,big-ten,42069,"Ferrario, Bill",1998,Scranton,PA
dbf,West Virginia,big-12,big-east,42003,"Bulger, Marc",1998,Pittsburgh,PA
dbf,Pittsburgh,acc,big-east,42003,"Dinkins, Darnell",1998,Pittsburgh,PA
dbf,Oregon State,pac-12,pac-12,41067,"Allen, James",1998,Portland,OR
dbf,Oregon,pac-12,pac-12,41067,"Harrington, Joey",1998,Portland,OR
dbf,Oklahoma,big-12,big-12,40143,"Calmus, Rocky",1998,Tulsa,OK
dbf,Nevada-Las Vegas,mwc,mwc,39173,"Brandon, Sam",1998,Toledo,OH
dbf,Bowling Green,mac,mac,39173,"Campbell, Khary",1998,Toledo,OH
dbf,Miami (OH),mac,mac,39165,"Sulfsted, Alex",1998,Lebanon,OH
dbf,Pittsburgh,acc,big-east,39153,"Walker, Ramon",1998,Akron,OH
dbf,Ohio State,big-ten,big-ten,39141,"Walter, Tyson",1998,Bainbridge,OH
dbf,New Mexico,mwc,mwc,39113,"Baxter, Jarrod",1998,Dayton,OH
dbf,Cincinnati,american,cusa,39113,"Glover, Lavar",1998,Dayton,OH
dbf,Wisconsin,big-ten,big-ten,39099,"Echols, Mike",1998,Youngstown,OH
dbf,Notre Dame,acc,independent,39099,"Givens, David",1998,Youngstown,OH
dbf,Notre Dame,acc,independent,39061,"Boiman, Rocky",1998,Cincinnati,OH
dbf,Michigan State,big-ten,big-ten,39061,"Marshall, Lemar",1998,Cincinnati,OH
dbf,Ohio State,big-ten,big-ten,39049,"Combs, Derek",1998,Columbus,OH
dbf,Toledo,mac,mac,39035,"Herndon, Kelly",1998,Bedford,OH
dbf,Ohio State,big-ten,big-ten,39035,"Bentley, LeCharles",1998,Cleveland,OH
dbf,Ohio State,big-ten,big-ten,39035,"Sanders, Darnell",1998,Warrensville Heights,OH
dbf,Ohio,mac,mac,39035,"Zastudil, Dave",1998,Bay Village,OH
dbf,Notre Dame,acc,independent,39035,"Fisher, Tony",1998,Euclid,OH
dbf,Buffalo,mac,mac,39035,"Haddad, Drew",1998,Cleveland,OH
dbf,Virginia Tech,acc,big-east,39013,"Taylor, Ben",1998,Bellaire,OH
dbf,North Carolina,acc,acc,37191,"Thornton, David",1998,Goldsboro,NC
dbf,Miami,#N/A,#N/A,37183,"Davenport, Najeh",1998,Raleigh,NC
dbf,North Carolina,acc,acc,37133,"Monk, Quincy",1998,Jacksonville,NC
dbf,North Carolina State,acc,acc,37031,"Fisher, Levar",1998,Beaufort,NC
dbf,Maryland,big-ten,acc,36103,"Fowler, Melvin",1998,Wheatley Heights,NY
dbf,Virginia Tech,acc,big-east,36093,"Davis, Andre'",1998,Niskayuna,NY
dbf,Tulane,american,cusa,36087,"O'sullivan, Dennis",1998,Suffern,NY
dbf,Western Kentucky,cusa,none,36061,"Haynes, Verron",1998,Bronx,NY
dbf,Georgia,sec,sec,36061,"Haynes, Verron",1998,Bronx,NY
dbf,Pittsburgh,acc,big-east,36029,"Knight, Bryan",1998,Buffalo,NY
dbf,Ohio State,big-ten,big-ten,36029,"Murphy, Rob",1998,Buffalo,NY
dbf,Rutgers,big-ten,big-east,34025,"Barnes, Darian",1998,Neptune,NJ
dbf,West Virginia,big-12,big-east,34013,"Edmonds, Chris",1998,Newark,NJ
dbf,Purdue,big-ten,big-ten,34013,"Allen, Ian",1998,Newark,NJ
dbf,Boston College,acc,big-east,34001,"Green, William",1998,Atlantic City,NJ
dbf,Utah State,mwc,independent,32003,"Newson, Tony",1998,Las Vegas,NV
dbf,Fresno State,mwc,wac,32003,"Fox, Vernon",1998,Las Vegas,NV
dbf,Nebraska,big-ten,big-12,31129,"La fleur, Bill",1998,Superior,NE
dbf,New Mexico State,sun-belt,sun-belt,31107,"Wragge, Tony",1998,Creighton,NE
dbf,Purdue,big-ten,big-ten,30031,"Dorsch, Travis",1998,Bozeman,MT
dbf,Wisconsin,big-ten,big-ten,29510,"Bryant, Wendell",1998,St. Louis,MO
dbf,South Carolina,sec,sec,29510,"House, Kevin",1998,St. Louis,MO
dbf,Illinois,big-ten,big-ten,29510,"Young, Michael",1998,St. Louis,MO
dbf,Baylor,big-12,big-12,29510,"Smith, Ron",1998,St. Louis,MO
dbf,Arizona,pac-12,pac-12,29510,"Mcfadden, Marques",1998,St. Louis,MO
dbf,Ohio State,big-ten,big-ten,29165,"Redmond, Jimmy",1998,Kansas City,MO
dbf,Auburn,sec,sec,28139,"Simmons, Kendall",1998,Ripley,MS
dbf,Tennessee,sec,sec,28121,"Overstreet, Will",1998,Jackson,MS
dbf,Louisiana State,sec,sec,28105,"Booty, Josh",1998,Starkville,MS
dbf,Alabama,sec,sec,28059,"Myles, Reggie",1998,Pascagoula,MS
dbf,Mississippi,sec,sec,28027,"Metcalf, Terrence",1998,Clarksdale,MS
dbf,Northwestern,big-ten,big-ten,27163,"Collins, Javiar",1998,St. Paul,MN
dbf,Kansas,big-12,big-12,27103,"Hartwig, Justin",1998,Mankato,MN
dbf,Minnesota,big-ten,big-ten,27085,"Sauter, Cory",1998,Hutchinson,MN
dbf,Minnesota,big-ten,big-ten,27025,"Haayer, Adam",1998,Wyoming,MN
dbf,Toledo,mac,mac,26163,"Lamar, Jason",1998,Detroit,MI
dbf,Notre Dame,acc,independent,26163,"Hunter, Javin",1998,Detroit,MI
dbf,Minnesota,big-ten,big-ten,26163,"Cooper, Rafael",1998,Detroit,MI
dbf,Minnesota,big-ten,big-ten,26163,"Davis, Jerome",1998,Detroit,MI
dbf,Minnesota,big-ten,big-ten,26163,"Johnson, Ron",1998,Detroit,MI
dbf,Louisville,acc,cusa,26163,"Cooper, Rafael",1998,Detroit,MI
dbf,Kansas,big-12,big-12,26163,"Davison, Andrew",1998,Detroit,MI
dbf,Wisconsin,big-ten,big-ten,26161,"Davis, Nick",1998,Manchester,MI
dbf,Central Michigan,mac,mac,26111,"Leigeb, Brian",1998,Midland,MI
dbf,Maryland,big-ten,acc,26099,"Murphy, Matt",1998,New Haven,MI
dbf,Indiana,big-ten,big-ten,26087,"Rasmussen, Kemp",1998,Hadley,MI
dbf,Michigan State,big-ten,big-ten,26077,"Duckett, T.J.",1998,Kalamazoo,MI
dbf,Michigan State,big-ten,big-ten,26065,"Thornhill, Josh",1998,Lansing,MI
dbf,Cincinnati,american,cusa,26017,"Evans, Troy",1998,Bay City,MI
dbf,Boston College,acc,big-east,25021,"Hasselbeck, Tim",1998,Norfolk,MA
dbf,Baylor,big-12,big-12,25001,"Jerman, Greg",1998,Hyannis,MA
dbf,Maryland,big-ten,acc,24033,"Hill, Charles",1998,Palmer Park,MD
dbf,Georgia,sec,sec,22103,"Bierria, Terreal",1998,Slidell,LA
dbf,Tulane,american,cusa,22071,"Robertson, Bernard",1998,New Orleans,LA
dbf,San Diego State,mwc,mwc,22071,"Lewis, Derrick",1998,New Orleans,LA
dbf,Tulane,american,cusa,22061,"Ramsey, Patrick",1998,Ruston,LA
dbf,Louisiana State,sec,sec,22057,"Green, Jarvis",1998,Thibodaux,LA
dbf,Louisiana State,sec,sec,22055,"Reed, Josh",1998,Lafayette,LA
dbf,Ohio State,big-ten,big-ten,22051,"Wells, Jonathan",1998,River Ridge,LA
dbf,Louisiana Tech,cusa,wac,22033,"Simon, John",1998,Baton Rouge,LA
dbf,Western Kentucky,cusa,none,21141,"Jefferson, Joseph",1998,Russellville,KY
dbf,Tennessee,sec,sec,21111,"Jackson, Bernard",1998,Louisville,KY
dbf,Kentucky,sec,sec,21111,"Demaree, Chris",1998,Louisville,KY
dbf,Kentucky,sec,sec,21021,"Johnson, Dennis",1998,Danville,KY
dbf,Iowa,big-ten,big-ten,19103,"Hill, Kahlil",1998,Iowa City,IA
dbf,Iowa State,big-12,big-12,19033,"Banks, Mike",1998,Mason City,IA
dbf,Iowa State,big-12,big-12,19013,"Moses, J.J.",1998,Waterloo,IA
dbf,Indiana,big-ten,big-ten,18127,"Osika, Craig",1998,Valparaiso,IN
dbf,Michigan State,big-ten,big-ten,18109,"Jarrett, Craig",1998,Martinsville,IN
dbf,Notre Dame,acc,independent,17201,"Gandy, Mike",1998,Rockford,IL
dbf,Northwestern,big-ten,big-ten,17197,"Anderson, Damien",1998,Wilmington,IL
dbf,Purdue,big-ten,big-ten,17167,"Mitrione, Matt",1998,Springfield,IL
dbf,Marshall,cusa,mac,17167,"Jenkins, J.R.",1998,Springfield,IL
dbf,Illinois,big-ten,big-ten,17119,"Hodel, Nathan",1998,Maryville,IL
dbf,Michigan,big-ten,big-ten,17115,"Whitley, James",1998,Decatur,IL
dbf,Illinois State,none,none,17107,"King, Andy",1998,Lincoln,IL
dbf,Wisconsin,big-ten,big-ten,17031,"Anelli, Mark",1998,Melrose Park,IL
dbf,Tennessee,sec,sec,17031,"Parker, Eric",1998,Chicago,IL
dbf,Notre Dame,acc,independent,17031,"Goodspeed, Joey",1998,Berwyn,IL
dbf,Northwestern,big-ten,big-ten,17031,"Harris, Napoleon",1998,Dixmoor,IL
dbf,Northern Illinois,mac,mac,17031,"Hill, Darrell",1998,Chicago,IL
dbf,Central Florida,american,mac,17031,"Edwards, Steve",1998,Chicago,IL
dbf,Boise State,mwc,wac,16049,"Hill, Matt",1998,Grangeville,ID
dbf,Brigham Young,independent,mwc,16031,"Whiting, Teag",1998,Burley,ID
dbf,Boise State,mwc,wac,16001,"Putzier, Jeb",1998,Eagle,ID
dbf,Georgia Tech,acc,acc,13275,"Burns, Joe",1998,Thomasville,GA
dbf,Georgia,sec,sec,13201,"Grant, Charles",1998,Colquitt,GA
dbf,Oregon,pac-12,pac-12,13179,"Mallard, Wesly",1998,Hinesville,GA
dbf,Georgia,sec,sec,13135,"Wansley, Tim",1998,Buford,GA
dbf,South Carolina,sec,sec,13121,"Edwards, Kalimba",1998,East Point,GA
dbf,Notre Dame,acc,independent,13121,"Holloway, Jabari",1998,Atlanta,GA
dbf,Georgia Tech,acc,acc,13121,"Rogers, Nick",1998,East Point,GA
dbf,Georgia,sec,sec,13121,"Phillips, Jermaine",1998,Roswell,GA
dbf,Auburn,sec,sec,13121,"Carter, Tim",1998,Atlanta,GA
dbf,Notre Dame,acc,independent,13107,"Cooper, Deke",1998,Swainsboro,GA
dbf,South Carolina,sec,sec,13051,"Thomas, Jason",1998,Savannah,GA
dbf,Georgia,sec,sec,13051,"Mallard, Josh",1998,Savannah,GA
dbf,Michigan State,big-ten,big-ten,12115,"Haygood, Herb",1998,Sarasota,FL
dbf,Temple,american,big-east,12113,"Mckie, Jason",1998,Gulf Breeze,FL
dbf,Florida,sec,sec,12109,"Carroll, Travis",1998,Jacksonville,FL
dbf,Florida,sec,sec,12109,"Chandler, Jeff",1998,Jacksonville,FL
dbf,Alabama,sec,sec,12109,"Carroll, Travis",1998,Jacksonville,FL
dbf,South Carolina,sec,sec,12107,"Offord, Willie",1998,Palatka,FL
dbf,Indiana,big-ten,big-ten,12105,"Floyd, Marcus",1998,Bartow,FL
dbf,Syracuse,acc,big-east,12103,"Brown, Dee",1998,Clearwater,FL
dbf,Miami,#N/A,#N/A,12099,"Rumph, Mike",1998,Boynton Beach,FL
dbf,Ohio State,big-ten,big-ten,12095,"Hopkins, Tam",1998,Winter Park,FL
dbf,Louisiana State,sec,sec,12091,"Williams, Louis",1998,Fort Walton Beach,FL
dbf,Ohio State,big-ten,big-ten,12086,"Bullard, Courtland",1998,Miami,FL
dbf,Miami,#N/A,#N/A,12086,"Gonzalez, Joaquin",1998,Miami,FL
dbf,Florida,sec,sec,12086,"Manuel, Marquand",1998,Miami,FL
dbf,Central Florida,american,mac,12073,"Fisher, Travis",1998,Tallahassee,FL
dbf,Florida,sec,sec,12057,"Caldwell, Reche",1998,Tampa,FL
dbf,Florida,sec,sec,12057,"Pearson, Mike",1998,Tampa,FL
dbf,Florida,sec,sec,12039,"Gurley, Buck",1998,Quincy,FL
dbf,Michigan State,big-ten,big-ten,12011,"Shaw, Josh",1998,Fort Lauderdale,FL
dbf,Western Kentucky,cusa,none,12009,"Mitchell, Mel",1998,Rockledge,FL
dbf,Georgia Southern,sun-belt,none,12001,"Peterson, Adrian",1998,Gainesville,FL
dbf,Notre Dame,acc,independent,11001,"Owens, John",1998,Washington,DC
dbf,Marshall,cusa,mac,11001,"Mercer, Giradie",1998,Washington,DC
dbf,Auburn,sec,sec,10003,"Mills, Javor",1998,Wilmington,DE
dbf,Baylor,big-12,big-12,8123,"Littleton, Jody",1998,Brighton,CO
dbf,Oregon State,pac-12,pac-12,8059,"Jackson, La dairis",1998,Denver,CO
dbf,Colorado State,mwc,mwc,8059,"Newell, Mike",1998,Denver,CO
dbf,Colorado,pac-12,big-12,8059,"Ashworth, Tom",1998,Denver,CO
dbf,Stanford,pac-12,pac-12,8013,"Hutchinson, Chad",1998,Boulder,CO
dbf,San Jose State,mwc,wac,6085,"Julien, Jarmar",1998,San Jose,CA
dbf,Southern California,pac-12,pac-12,6077,"Cash, Chris",1998,Stockton,CA
dbf,Southern California,pac-12,pac-12,6077,"Strong, Frank",1998,Stockton,CA
dbf,Virginia Tech,acc,big-east,6073,"McCadam, Kevin",1998,La Mesa,CA
dbf,New Mexico,mwc,mwc,6073,"Bernard, Walter",1998,San Diego,CA
dbf,Michigan,big-ten,big-ten,6073,"Epstein, Hayden",1998,San Diego,CA
dbf,Colorado State,mwc,mwc,6073,"McCadam, Kevin",1998,La Mesa,CA
dbf,Colorado,pac-12,big-12,6073,"Wahlroos, Drew",1998,Poway,CA
dbf,Utah,pac-12,mwc,6071,"Hunter, Dameon",1998,San Bernardino,CA
dbf,UCLA,pac-12,pac-12,6071,"Nece, Ryan",1998,San Bernardino,CA
dbf,UCLA,pac-12,pac-12,6067,"Overhauser, Chad",1998,Sacramento,CA
dbf,Tennessee,sec,sec,6067,"Stallworth, Donte'",1998,Sacramento,CA
dbf,San Jose State,mwc,wac,6065,"Brewer, Sean",1998,Riverside,CA
dbf,UCLA,pac-12,pac-12,6037,"Grau, Jeff",1998,Inglewood,CA
dbf,Toledo,mac,mac,6037,"Johnson, J.R.",1998,Los Angeles,CA
dbf,Syracuse,acc,big-east,6037,"Johnson, J.R.",1998,Los Angeles,CA
dbf,Southern California,pac-12,pac-12,6037,"Richard, Kris",1998,Carson,CA
dbf,San Diego State,mwc,mwc,6037,"Houghton, Mike",1998,Northridge,CA
dbf,San Diego State,mwc,mwc,6037,"Russell, Brian",1998,West Covina,CA
dbf,Pennsylvania,none,none,6037,"Russell, Brian",1998,West Covina,CA
dbf,Oregon,pac-12,pac-12,6037,"Smith, Steve",1998,Torrance,CA
dbf,Notre Dame,acc,independent,6037,"Vollers, Kurt",1998,San Gabriel,CA
dbf,Louisiana Tech,cusa,wac,6037,"Jordan, James",1998,Los Angeles,CA
dbf,Kansas State,big-12,big-12,6037,"Martin, Matt",1998,Long Beach,CA
dbf,Hawaii,mwc,wac,6037,"Lelie, Ashley",1998,Bellflower,CA
dbf,Arizona State,pac-12,pac-12,6037,"Eason, Nijrell",1998,Long Beach,CA
dbf,Nevada-Las Vegas,mwc,mwc,6029,"Wofford, James",1998,Bakersfield,CA
dbf,UCLA,pac-12,pac-12,6025,"Thomas, Robert",1998,El Centro,CA
dbf,Fresno State,mwc,wac,6019,"Harris, Atnaf",1998,Fresno,CA
dbf,Washington State,pac-12,pac-12,6013,"Thompson, Lamont",1998,Richmond,CA
dbf,Washington State,pac-12,pac-12,6001,"Williams, Marcus",1998,Oakland,CA
dbf,Stanford,pac-12,pac-12,6001,"Spragan, Donnie",1998,Oakland,CA
dbf,Pacific,none,none,6001,"Spragan, Donnie",1998,Oakland,CA
dbf,Temple,american,big-east,5131,"Burris, Henry",1998,Fort Smith,AR
dbf,Arkansas,sec,sec,5119,"Jones, J.J.",1998,Little Rock,AR
dbf,Arkansas,sec,sec,5077,"Hall, Carlos",1998,Marianna,AR
dbf,Mississippi,sec,sec,5035,"Stackhouse, Charles",1998,West Memphis,AR
dbf,Tennessee,sec,sec,5031,"Coleman, Reggie",1998,Jonesboro,AR
dbf,Arizona State,pac-12,pac-12,4021,"Jones, Levi",1998,Eloy,AZ
dbf,Oregon,pac-12,pac-12,4013,"Bauman, Rashad",1998,Tempe,AZ
dbf,Nevada-Las Vegas,mwc,mwc,4013,"Thomas, Kevin",1998,Phoenix,AZ
dbf,Missouri,sec,big-12,4013,"Jones, Julian",1998,Phoenix,AZ
dbf,Southern Mississippi,cusa,cusa,1117,"Williams, Chad",1998,Birmingham,AL
dbf,Alabama,sec,sec,1117,"Rasheed, Saleem",1998,Birmingham,AL
dbf,Troy,sun-belt,independent,1101,"Allen, Matt",1998,Montgomery,AL
dbf,Tennessee,sec,sec,1101,"Weary, Fred",1998,Montgomery,AL
dbf,Alabama-Birmingham,cusa,cusa,1097,"Freeman, Eddie",1998,Mobile,AL
dbf,Troy,sun-belt,independent,1031,"McClain, Jimmy",1998,Enterprise,AL
dbf,Wisconsin,big-ten,big-ten,0,"Rabach, Casey",1998,Sturgeon Bay,
dbf,Washington,pac-12,pac-12,0,"Stevens, Jerramy",1998,Boise,
dbf,Virginia,acc,acc,0,"Lake, Antwan",1998,Dorchesterr,MA
dbf,Virginia,acc,acc,0,"St. clair, John",1998,Roanoke,
dbf,UCLA,pac-12,pac-12,0,"Anderson, Marques",1998,Harbor City,
dbf,UCLA,pac-12,pac-12,0,"Coleman, Kenyon",1998,Fontana,
dbf,Tulsa,american,wac,0,"Shaffer, Kevin",1998,Salisbury,
dbf,Toledo,mac,mac,0,"Taylor, Chester",1998,River Rouge,
dbf,Texas A&M,sec,big-12,0,"Anthony, Cornelius",1998,Pinesville,LA
dbf,Texas A&M,sec,big-12,0,"Bernard, Rocky",1998,Baytown,
dbf,Texas,big-12,big-12,0,"Jammer, Quentin",1998,Bay City,
dbf,Texas,big-12,big-12,0,"Lewis, D.D.",1998,Bermhaven,
dbf,Tennessee,sec,sec,0,"Haynesworth, Albert",1998,Hartsville,
dbf,Tennessee,sec,sec,0,"Henderson, John",1998,Nashville,
dbf,Tennessee,sec,sec,0,"Stephens, Travis",1998,Weisbaden,
dbf,Temple,american,big-east,0,"Brock, Raheem",1998,Newark,
dbf,Syracuse,acc,big-east,0,"Freeney, Dwight",1998,Hartford,
dbf,Stanford,pac-12,pac-12,0,"Fasani, Randy",1998,Granite City,CA
dbf,Stanford,pac-12,pac-12,0,"Williams, Tank",1998,Gulfpoer,MS
dbf,Stanford,pac-12,pac-12,0,"Wire, Coy",1998,Camp Hill,
dbf,Southern Mississippi,cusa,cusa,0,"Scott, Dequincy",1998,LaPlace,LA
dbf,Southern Illinois,none,none,0,"Scott, Bart",1998,Detroit,
dbf,South Carolina,sec,sec,0,"Brown, Sheldon",1998,Lancaster,
dbf,South Carolina,sec,sec,0,"Goodman, Andre'",1998,Greenville,
dbf,San Diego State,mwc,mwc,0,"Pitts, Chester",1998,Inglewood,
dbf,Richmond,none,none,0,"Lenon, Paris",1998,Lynchburg,
dbf,Purdue,big-ten,big-ten,0,"Ayodele, Akin",1998,Dallas,
dbf,Pittsburgh,acc,big-east,0,"Bryant, Antonio",1998,Miami,
dbf,Oregon State,pac-12,pac-12,0,"Bryant, Matt",1998,Orange,
dbf,Oregon,pac-12,pac-12,0,"Morris, Maurice",1998,Chester,
dbf,Oregon,pac-12,pac-12,0,"Peelle, Justin",1998,Fresno,
dbf,Oklahoma,big-12,big-12,0,"Moore, Brandon",1998,East Meadow,
dbf,Oklahoma,big-12,big-12,0,"Williams, Roy",1998,Redwood City,
dbf,Ohio,mac,mac,0,"Goodwin, Jonathan",1998,Columbia,
dbf,Northwestern,big-ten,big-ten,0,"Bentley, Kevin",1998,Northridge,
dbf,North Carolina State,acc,acc,0,"Williams, Brian",1998,High Point,
dbf,North Carolina,acc,acc,0,"Peppers, Julius",1998,Wilson,
dbf,North Carolina,acc,acc,0,"Reed, Jeff",1998,Kansas City,
dbf,North Carolina,acc,acc,0,"Sims, Ryan",1998,Spartanburg,
dbf,Nebraska,big-ten,big-12,0,"Hochstein, Russ",1998,Hartington,
dbf,Nebraska,big-ten,big-12,0,"Slechta, Jeremy",1998,LaVista,NE
dbf,Minnesota,big-ten,big-ten,0,"Hamilton, Ben",1998,Minneapolis,
dbf,Michigan State,big-ten,big-ten,0,"Baker, Chris",1998,St. Albans,
dbf,Michigan,big-ten,big-ten,0,"Foote, Larry",1998,Detroit,
dbf,Michigan,big-ten,big-ten,0,"Goodwin, Jonathan",1998,Columbia,
dbf,Miami,#N/A,#N/A,0,"Bibla, Martin",1998,Mountaintop,PA
dbf,Miami,#N/A,#N/A,0,"Buchanon, Phillip",1998,Fort Myers,
dbf,Miami,#N/A,#N/A,0,"Mckinnie, Bryant",1998,Woodbury,
dbf,Miami,#N/A,#N/A,0,"Portis, Clinton",1998,Laurel,
dbf,Miami,#N/A,#N/A,0,"Reed, Ed",1998,St. Rose,
dbf,Miami,#N/A,#N/A,0,"Shockey, Jeremy",1998,Ada,
dbf,Marshall,cusa,mac,0,"Massey, Chris",1998,Charleston,
dbf,Louisville,acc,cusa,0,"Branch, Deion",1998,Albany,
dbf,Louisiana State,sec,sec,0,"Boyd, Danny",1998,Suffolk County,NY
dbf,Louisiana State,sec,sec,0,"Clark, Ryan",1998,New Orleans,
dbf,Louisiana State,sec,sec,0,"Davey, Rohan",1998,Clarendon,
dbf,Louisiana State,sec,sec,0,"Green, Howard",1998,Donaldsonville,
dbf,Kentucky,sec,sec,0,"Smith, Omar",1998,Spanish Town,
dbf,Kent State,mac,mac,0,"Harrison, James",1998,Akron,
dbf,Kansas State,big-12,big-12,0,"Cartwright, Rock",1998,Conroe,
dbf,Kansas State,big-12,big-12,0,"Leber, Ben",1998,Vermillion,
dbf,Kansas State,big-12,big-12,0,"Mcgraw, Jon",1998,Manhattan,
dbf,Iowa State,big-12,big-12,0,"Rosenfels, Sage",1998,Maquoketa,
dbf,Iowa,big-ten,big-ten,0,"Betts, Ladell",1998,Blue Springs,
dbf,Iowa,big-ten,big-ten,0,"Kampman, Aaron",1998,Cedar Rapids,
dbf,Indiana,big-ten,big-ten,0,"Randle El, Antwaan",1998,Riverdale,
dbf,Georgia,sec,sec,0,"Mcmichael, Randy",1998,Griffin,
dbf,Georgia,sec,sec,0,"Witherspoon, Will",1998,San Antonio,
dbf,Fresno State,mwc,wac,0,"Carr, David",1998,Bakersfield,
dbf,Florida State,acc,acc,0,"Hope, Chris",1998,Rock Hill,
dbf,Florida,sec,sec,0,"Brown, Alex",1998,Jasper,
dbf,Florida,sec,sec,0,"Davis, Andra",1998,Live Oak,
dbf,Florida,sec,sec,0,"Gaffney, Jabar",1998,San Antonio,
dbf,Florida,sec,sec,0,"Palmer, Jesse",1998,Toronto,
dbf,Florida,sec,sec,0,"Sheppard, Lito",1998,Jacksonville,
dbf,Eastern Michigan,mac,mac,0,"Filipovic, Filip",1998,Belgrade,
dbf,East Carolina,american,cusa,0,"Garrard, David",1998,East Orange,
dbf,Drake,none,none,0,"Cundiff, Billy",1998,Harlan,
dbf,Colorado,pac-12,big-12,0,"Bannan, Justin",1998,Fair Oaks,
dbf,Colorado,pac-12,big-12,0,"Graham, Daniel",1998,Torrance,
dbf,Colorado,pac-12,big-12,0,"Gurode, Andre",1998,Houston,
dbf,Colorado,pac-12,big-12,0,"Lewis, Michael",1998,Houston,
dbf,Central Florida,american,mac,0,"Green, Cornell",1998,St. Petersburg,
dbf,California,pac-12,pac-12,0,"Fujita, Scott",1998,Ventura,
dbf,California,pac-12,pac-12,0,"Walker, Langston",1998,Oakland,
dbf,Brigham Young,independent,mwc,0,"Denney, Ryan",1998,Thornton,
dbf,Brigham Young,independent,mwc,0,"Keisel, Brett",1998,Provo,
dbf,Boston College,acc,big-east,0,"Colombo, Marc",1998,Bridgewater,
dbf,Boston College,acc,big-east,0,"Walls, Lenny",1998,Sam Francisco,CA
dbf,Baylor,big-12,big-12,0,"Bryant, Matt",1998,Orange,
dbf,Arizona State,pac-12,pac-12,0,"Kosier, Kyle",1998,Peoria,
dbf,Arizona State,pac-12,pac-12,0,"Leyva, Victor",1998,Guanajuato,
dbf,Alabama-Birmingham,cusa,cusa,0,"Thomas, Bryan",1998,Birmingham,
dbf,Alabama,sec,sec,0,"Jones, Terry",1998,Tucsalooa,AL
dbf,Arizona State,pac-12,pac-12,56037,"Archuleta, Adam",1997,Rock Springs,WY
dbf,Wisconsin,big-ten,big-ten,55133,"Solwold, Mike",1997,Menomonee Falls,WI
dbf,Wisconsin,big-ten,big-ten,55101,"Kolodziej, Ross",1997,Burlington,WI
dbf,Wisconsin,big-ten,big-ten,55085,"Doering, Jason",1997,Rhinelander,WI
dbf,Kentucky,sec,sec,55079,"Kelly, Eric",1997,Milwaukee,WI
dbf,Notre Dame,acc,independent,54039,"Howard, Bobbie",1997,Charleston,WV
dbf,Marshall,cusa,mac,54011,"Starkey, Jason",1997,Barboursville,WV
dbf,Idaho,sun-belt,sun-belt,53063,"DeMulling, Rick",1997,Cheney,WA
dbf,Idaho,sun-belt,sun-belt,53063,"Roberg, Mike",1997,Spokane,WA
dbf,Washington,pac-12,pac-12,53033,"Tuiasosopo, Marques",1997,Woodinville,WA
dbf,Brigham Young,independent,mwc,53033,"Pochman, Owen",1997,Renton,WA
dbf,Air Force,mwc,mwc,53033,"Fisher, Bryce",1997,Renton,WA
dbf,Michigan,big-ten,big-ten,51760,"Terrell, David",1997,Richmond,VA
dbf,Maryland,big-ten,acc,51760,"Cox, Renard",1997,Richmond,VA
dbf,Georgia,sec,sec,51590,"Robertson, Tyrone",1997,Danville,VA
dbf,Virginia,acc,acc,51149,"Thweatt, Byron",1997,Petersburg,VA
dbf,Alabama-Birmingham,cusa,cusa,51121,"Arians, Jake",1997,Blacksburg,VA
dbf,Marshall,cusa,mac,51041,"Chapman, Doug",1997,Chesterfield,VA
dbf,Virginia,acc,acc,51003,"Baber, Billy",1997,Charlottesville,VA
dbf,Utah,pac-12,mwc,49035,"Bowers, Andy",1997,Salt Lake City,UT
dbf,Texas Christian,big-12,cusa,48439,"Keathley, Michael",1997,Arlington,TX
dbf,Baylor,big-12,big-12,48439,"Garmon, Kelvin",1997,Fort Worth,TX
dbf,Washington,pac-12,pac-12,48423,"Coleman, Fred",1997,Tyler,TX
dbf,Louisiana Tech,cusa,wac,48423,"Stewart, Quincy",1997,Tyler,TX
dbf,Baylor,big-12,big-12,48423,"Baxter, Gary",1997,Tyler,TX
dbf,Texas Tech,big-12,big-12,48381,"Baker, Tim",1997,Amarillo,TX
dbf,Hawaii,mwc,wac,48347,"Forney, Kynan",1997,Nacogdoches,TX
dbf,Texas Tech,big-12,big-12,48331,"Kocurek, Kris",1997,Rockdale,TX
dbf,Texas,big-12,big-12,48321,"Woodard, Cedric",1997,Bay City,TX
dbf,Texas Tech,big-12,big-12,48303,"Lethridge, Zebbie",1997,Lubbock,TX
dbf,Texas Christian,big-12,cusa,48201,"Batteaux, Pat",1997,Houston,TX
dbf,Texas A&M,sec,big-12,48201,"Ferguson, Robert",1997,Houston,TX
dbf,Texas A&M,sec,big-12,48201,"Glenn, Jason",1997,Aldine,TX
dbf,Texas A&M,sec,big-12,48201,"Waddell, Reggie",1997,Houston,TX
dbf,Oklahoma State,big-12,big-12,48201,"Parker, Juqua",1997,Houston,TX
dbf,Oklahoma State,big-12,big-12,48201,"White, Reggie",1997,Houston,TX
dbf,Baylor,big-12,big-12,48201,"Gay, Ben",1997,Houston,TX
dbf,Kansas State,big-12,big-12,48121,"Butler, Jerametrius",1997,Dallas,TX
dbf,Kansas State,big-12,big-12,48113,"Morgan, Quincy",1997,Garland,TX
