permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/hexatech,HexaTech,hardware,10100000,operating,USA,NC,Raleigh-Durham,Morrisville,2,,2005-11-30,2012-10-24,
/company/hexify,Hexify,games_video,1194998,operating,USA,CA,SF Bay,MOUNTAIN VIEW,2,,2011-12-05,2012-05-07,2010-01-01
/company/hexio,HEXIO,other,20000,operating,USA,ME,Kennebunk,Kennebunk,1,2008-02-01,2008-01-10,2008-01-10,
/company/hey-neighbor,"Hey, Neighbor!",web,140000,operating,USA,NY,New York,New York,1,2010-01-01,2011-01-01,2011-01-01,2010-01-01
/company/heybubble,HeyBubble,software,150000,operating,USA,NY,New York,New York,1,2011-10-17,2012-01-01,2012-01-01,2014-09-10
/company/heyo,Heyo,software,500000,operating,USA,VA,Blacksburg,Blacksburg,1,,2012-05-03,2012-05-03,2012-09-06
/company/heysan,Heysan,mobile,875000,acquired,USA,CA,SF Bay,San Francisco,2,2007-01-24,2007-01-25,2007-07-27,
/company/heyzap,Heyzap,games_video,7965000,operating,USA,CA,SF Bay,San Francisco,4,2009-01-01,2009-01-01,2013-01-04,2013-06-14
/company/hfield-technologies,hField Technologies,software,70000,operating,USA,PA,Bethlehem,Bethlehem,1,,2009-11-20,2009-11-20,
/company/hg-data-company,HG Data Company,analytics,4259998,operating,USA,CA,Santa Barbara,Santa Barbara,4,2010-10-01,2010-10-01,2013-03-13,2013-02-15
/company/hi-g-tek,Hi-G-Tek,public_relations,10000000,operating,USA,MD,Washington DC,Rockville,1,,2006-09-11,2006-09-11,
/company/hi5,hi5,games_video,52000000,acquired,USA,CA,SF Bay,San Francisco,4,2003-12-01,2007-07-01,2010-07-13,2012-10-30
/company/hibeam-internet-voice,HiBeam Internet & Voice,network_hosting,,operating,USA,MO,Saint Louis,Chesterfield,1,,2009-12-04,2009-12-04,
/company/hiconversion,HiConversion,software,1300000,operating,USA,FL,Palm Beach,Boca Raton,1,2006-01-01,2012-08-16,2012-08-16,2013-05-28
/company/hid-global,HID Global,enterprise,15000,operating,USA,CA,Los Angeles,Irvine,1,,1989-01-22,1989-01-22,2010-10-11
/company/hid-labs,HID Labs,cleantech,4500000,operating,USA,CA,SF Bay,Menlo Park,1,,2008-08-01,2008-08-01,
/company/hidden-city-games,Hidden City Games,other,15000000,operating,USA,WA,Seattle,Seattle,1,2004-01-01,2007-10-31,2007-10-31,2007-10-01
/company/higear,HiGear,automotive,1300000,acquired,USA,CA,SF Bay,San Francisco,1,2011-01-01,2011-10-07,2011-10-07,2011-10-22
/company/higgle,Higgle,software,300000,operating,USA,AZ,Phoenix,Scottsdale,1,2011-01-01,2011-12-01,2011-12-01,
/company/high-cloud-security,High Cloud Security,enterprise,1650000,operating,USA,CA,SF Bay,Mountain View,1,2009-01-01,2013-01-22,2013-01-22,
/company/high-density-networks,High Density Networks,network_hosting,1000000,operating,USA,CA,Los Angeles,Los Angeles,1,,2009-05-11,2009-05-11,
/company/high-fidelity,High Fidelity,hardware,2400000,operating,USA,CA,SF Bay,San Francisco,1,2013-04-01,2013-04-04,2013-04-04,2013-04-19
/company/high-gear-media,High Gear Media,web,12000000,operating,USA,CA,SF Bay,Menlo Park,2,2008-01-01,2007-11-01,2009-06-30,2012-10-10
/company/high-street-partners,High Street Partners,software,14300000,operating,USA,MA,Boston,Boston,2,,2011-08-10,2013-03-25,2011-01-01
/company/high-throughput-genomics,High Throughput Genomics,biotech,15700000,operating,USA,AZ,Tucson,Tucson,1,,2011-02-23,2011-02-23,
/company/high-tower-software,High Tower Software,security,1000000,acquired,USA,CA,Los Angeles,Aliso Viejo,1,1999-01-01,2006-10-31,2006-10-31,2007-10-05
/company/higher-one,Higher One,ecommerce,,ipo,USA,CT,New Haven,New Haven,2,2000-01-01,2004-12-01,2008-08-01,2013-08-01
/company/highernext,HigherNext,education,1065000,operating,USA,PA,Philadelphia,Philadelphia,3,2010-06-01,2010-09-01,2012-07-19,2012-02-01
/company/highfive,Highfive,messaging,4000000,operating,USA,CA,SF Bay,Palo Alto,1,,2012-07-11,2012-07-11,2013-07-10
/company/highground,HighGround,enterprise,160000,operating,USA,IL,Chicago,Chicago,1,2012-01-01,2012-12-01,2012-12-01,2012-01-01
/company/highlight,Highlight,mobile,,operating,USA,CA,SF Bay,San Francisco,1,2011-10-01,2012-02-01,2012-02-01,2013-03-12
/company/highlightcam,HighlightCam,mobile,3000000,operating,USA,CA,SF Bay,Mountain View,2,2009-07-27,2009-06-01,2011-11-29,2011-02-25
/company/highlighter,Highlighter,education,730000,operating,USA,WA,Seattle,Seattle,4,2010-08-07,2010-10-28,2011-12-01,2012-01-01
/company/highroads,HighRoads,software,17262500,operating,USA,MA,Boston,Woburn,3,1999-01-01,2005-12-05,2013-02-26,2012-01-01
/company/highstreet-it-solutions,Highstreet IT Solutions,enterprise,,operating,USA,CO,Denver,Denver,1,,2013-05-14,2013-05-14,
/company/hightail,Hightail,network_hosting,48700000,operating,USA,CA,SF Bay,Campbell,5,2004-03-01,2005-10-25,2010-08-02,
/company/hightower-advisors,HighTower Advisors,finance,100000000,operating,USA,IL,Chicago,Chicago,1,2008-01-01,2010-01-13,2010-01-13,
/company/highview-healthcare-partners,HIGHVIEW HEALTHCARE PARTNERS,biotech,237921,operating,USA,NY,Buffalo,Buffalo,1,2006-01-01,2013-05-14,2013-05-14,
/company/highwinds,Highwinds,software,311800000,operating,USA,FL,Orlando,Winter Park,4,2002-01-01,1960-01-01,2013-08-08,2013-08-08
/company/hill-country-toxicology,Hill Country Toxicology,biotech,112000,operating,USA,TX,San Antonio,San Antonio,2,2009-01-01,2012-09-05,2013-06-12,
/company/hillcrest-labs,Hillcrest Labs,software,4000000,operating,USA,MD,Washington DC,Rockville,1,2001-01-01,2012-02-27,2012-02-27,2012-03-26
/company/hillerich-bradsby,Hillerich & Bradsby,web,40000000,operating,USA,KY,Louisville,Louisville,1,,2013-08-19,2013-08-19,
/company/hilo-tickets-llc,HiLo Tickets,ecommerce,40000,operating,USA,CT,Wilton,Wilton,1,2011-01-19,2011-01-19,2011-01-19,2011-01-19
/company/hinge,Hinge,mobile,1874455,operating,USA,DC,Washington DC,Washington,2,2011-02-01,2012-10-01,2013-08-23,2013-08-07
/company/hint,hint,web,5900000,closed,USA,CA,SF Bay,Palo Alto,1,2010-01-01,2012-07-09,2012-07-09,
/company/hipchat,HipChat,messaging,100000,acquired,USA,CA,SF Bay,San Francisco,1,2009-09-01,2010-08-10,2010-08-10,2013-06-25
/company/hipgeo,HipGeo,travel,500000,operating,USA,CA,Los Angeles,Fullerton,1,2010-08-01,2011-04-20,2011-04-20,2012-01-10
/company/hiplogic,HipLogic,mobile,11500000,acquired,USA,CA,SF Bay,Fremont,2,2005-01-01,2008-02-08,2009-12-02,2013-05-08
/company/hiplogiq,HipLogiq,web,5000000,operating,USA,TX,Dallas,Dallas,1,2013-03-08,2013-05-13,2013-05-13,2013-03-08
/company/hipmunk,Hipmunk,travel,20215000,operating,USA,CA,SF Bay,San Francisco,4,2010-01-01,2010-08-17,2012-06-12,2013-08-01
/company/hippocrates-gate,Hippocrates Gate,software,125000,operating,USA,CA,Los Angeles,Pasadena,1,2008-01-01,2013-09-23,2013-09-23,
/company/hipster,Hipster,web,1000000,acquired,USA,CA,SF Bay,San Francisco,1,2011-01-01,2011-05-16,2011-05-16,2013-02-05
/company/hire-reach,Hire Reach,web,401000,operating,USA,MA,Boston,Wellesley,1,2008-01-01,2010-04-27,2010-04-27,
/company/hireahelper,HireAHelper,web,150000,operating,USA,CA,San Diego,Oceanside,1,2006-05-01,2007-05-01,2007-05-01,
/company/hireart,HireArt,enterprise,1400000,operating,USA,NY,New York,New York,1,2012-01-01,2012-01-01,2012-01-01,2013-07-01
/company/hired,Hired,web,2700000,operating,USA,CA,SF Bay,San Francisco,1,2012-05-01,2013-01-01,2013-01-01,2014-09-17
/company/hireiq-solutions,HireIQ Solutions,software,5234844,operating,USA,GA,Atlanta,Alpharetta,5,2008-09-07,2011-03-25,2013-09-25,2012-08-15
/company/hireology,Hireology,analytics,300000,operating,USA,IL,Chicago,Chicago,1,2010-07-01,2013-06-28,2013-06-28,
/company/hirevue,HireVue,web,28000000,operating,USA,UT,Salt Lake City,South Jordan,3,2004-04-01,2009-09-30,2012-08-30,2013-06-14
/company/hiringthing,HiringThing,software,1000000,operating,USA,OR,Portland,Portland,1,2012-03-01,2012-03-01,2012-03-01,2013-02-01
/company/hispanic-media,Hispanic Media,,5000000,operating,USA,FL,Miami,Coral Gables,1,,2006-04-14,2006-04-14,
/company/histogen,Histogen,biotech,10000000,operating,USA,CA,San Diego,San Diego,1,,2010-12-01,2010-12-01,
/company/histogenics,Histogenics,biotech,96400000,operating,USA,MA,Boston,Waltham,3,,2008-09-04,2012-07-23,2012-07-01
/company/historx,HistoRx,biotech,5760546,operating,USA,CT,New Haven,New Haven,2,2004-01-01,2009-11-23,2011-05-27,2011-05-27
/company/histosonics,HistoSonics,biotech,30217732,operating,USA,MI,Detroit,Ann Arbor,3,2009-01-01,2009-12-16,2012-10-22,
/company/histros,Histros,education,300000,operating,USA,CA,SF Bay,Palo Alto,1,2011-10-01,2012-01-01,2012-01-01,
/company/hit-application-solutions,HIT Application Solutions,medical,2750000,operating,USA,PA,Philadelphia,Exton,1,,2012-03-30,2012-03-30,
/company/hit-community,HIT Community,health,350000,operating,USA,MA,Boston,Wakefield,1,,2011-07-12,2011-07-12,
/company/hit-systems,Hit Systems,enterprise,125000,operating,USA,FL,Orlando,Altamonte Springs,1,2008-09-01,2008-09-01,2008-09-01,
/company/hitfix,HitFix,games_video,6800000,operating,USA,CA,Los Angeles,Santa Monica,3,2009-01-01,2009-04-01,2013-07-02,2012-09-20
/company/hitpost,Hitpost,sports,2000000,operating,USA,CA,SF Bay,San Francisco,3,2009-04-01,2010-01-01,2012-04-26,2013-08-13
/company/hitviews,HItviews,advertising,2285000,operating,USA,NY,New York,New York City,3,2007-11-14,2007-11-29,2008-08-01,
/company/hive7,Hive7,games_video,,acquired,USA,CA,SF Bay,Palo Alto,1,2006-06-01,2006-01-01,2006-01-01,2010-07-12
/company/hivelive,HiveLive,enterprise,8950000,acquired,USA,CO,Denver,Boulder,3,,2006-11-02,2008-02-27,2008-01-01
/company/hively,Hively,web,25000,operating,USA,OR,Portland,Portland,1,2011-05-09,2011-11-04,2011-11-04,2011-09-15
/company/hivext-technologies,Hivext Technologies,network_hosting,2500000,operating,USA,CA,SF Bay,Palo Alto,2,2010-10-21,2010-12-13,2012-04-24,2011-07-18
/company/hiwired,HiWired,software,14000000,acquired,USA,MA,Boston,Needham,2,2004-01-01,2008-01-01,2008-01-02,2008-01-01
/company/hks-mediagroup,HKS MediaGroup,advertising,850000,operating,USA,TX,Houston,HOUSTON,1,,2012-06-20,2012-06-20,
/company/hn-discounts-corporation,HN Discounts Corporation,ecommerce,25000,closed,USA,GA,Atlanta,Lawrenceville,1,2011-10-01,2011-10-01,2011-10-01,2011-10-01
/company/hoana-medical,Hoana Medical,hardware,645000,operating,USA,HI,Honolulu,Honolulu,1,2000-01-01,2012-01-04,2012-01-04,
/company/holganix,Holganix,other,200000,operating,USA,PA,Philadelphia,Glen Mills,1,,2012-01-19,2012-01-19,
/company/hollr,HOLLR,mobile,,operating,USA,CA,Los Angeles,Long Beach,1,2011-09-01,2011-09-01,2011-09-01,2011-11-15
/company/hollywood-interactive-group,Hollywood Interactive Group,web,5000000,operating,USA,CA,Los Angeles,Los Angeles,1,,2008-09-18,2008-09-18,
/company/home-comfort-zones,Home Comfort Zones,hardware,1250000,operating,USA,OR,Portland,Beaverton,1,2002-01-01,2010-04-19,2010-04-19,
/company/home-team-therapy,Home Team Therapy,health,20000,operating,USA,MA,Boston,Somerville,1,2011-10-01,2012-06-01,2012-06-01,2011-10-01
/company/home-account,Home-Account,finance,1000000,acquired,USA,CA,SF Bay,San Francisco,2,2008-11-01,2009-04-16,2009-07-16,2010-07-28
/company/homeaway,HomeAway,travel,513066458,ipo,USA,TX,Austin,Austin,6,2005-02-01,2005-01-01,2010-10-01,2013-07-17
/company/homefront-learning-center,Homefront Learning Center,biotech,200000,operating,USA,IN,Kokomo,Kokomo,1,2005-01-01,2013-09-10,2013-09-10,
/company/homejoy,Homejoy,hospitality,1700000,operating,USA,CA,SF Bay,San Francisco,1,,2013-03-05,2013-03-05,2013-08-18
/company/homeland-holdco,Homeland Holdco,biotech,5000000,operating,USA,TX,Dallas,Allen,1,,2013-05-29,2013-05-29,
/company/homelight,HomeLight,real_estate,1500000,operating,USA,CA,SF Bay,San Francisco,1,,2012-11-15,2012-11-15,2012-11-15
/company/homeowners-of-america-holding,Homeowners of America Holding,health,4950000,operating,USA,TX,Dallas,Irving,1,2005-01-01,2005-11-01,2005-11-01,
/company/homerlearning,HomerLearning,education,2200944,operating,USA,NY,New York,BROOKLYN,1,2012-01-01,2013-05-17,2013-05-17,
/company/homerun,HomeRun,web,,acquired,USA,CA,SF Bay,San Francisco,1,2009-01-01,2010-05-13,2010-05-13,2012-01-01
/company/homeschool-snowboarding,Homeschool Snowboarding,ecommerce,25000,operating,USA,OR,Portland,Portland,1,,2011-11-07,2011-11-07,
/company/homesnap,Homesnap,analytics,5500000,operating,USA,DC,Washington DC,Washington,2,2008-01-30,2009-07-01,2012-08-06,2013-05-01
/company/homesphere,HomeSphere,software,2000000,operating,USA,CO,Denver,Lakewood,2,1999-01-01,2002-06-04,2009-01-20,
/company/homestay,HomeStay,web,,operating,USA,CA,SF Bay,San Francisco,1,,2012-10-23,2012-10-23,
/company/homewellness,HomeWellness,cleantech,150000,operating,USA,NC,Raleigh-Durham,Raleigh,1,,2013-08-28,2013-08-28,
/company/hone-and-strop,Hone and Strop,fashion,375000,operating,USA,CA,Los Angeles,Los Angeles,1,2011-09-09,2011-07-04,2011-07-04,2011-09-01
/company/honest-buildings,Honest Buildings,web,8250000,operating,USA,NY,New York,New York,3,,2012-01-19,2013-06-24,2013-05-24
/company/honestly-now,Honestly Now,games_video,,operating,USA,NY,New York,New York,1,2010-01-01,2011-09-20,2011-09-20,2011-09-19
/company/honestly-com,Honestly.com,web,1200000,closed,USA,CA,SF Bay,San Mateo,1,,2010-10-19,2010-10-19,2010-10-19
/company/honesty-online,Honesty Online,security,,operating,USA,MD,Washington DC,Bethesda,1,2005-06-01,,,
/company/honey,Honey,enterprise,1250000,operating,USA,NY,New York,Brooklyn,1,2012-01-01,2013-06-04,2013-06-04,2013-06-01
/company/honeybook,HoneyBook,photo_video,,operating,USA,CA,SF Bay,Palo-Alto,1,2012-01-01,2012-10-01,2012-10-01,
/company/honeywell,Honeywell,manufacturing,11400000,ipo,USA,NJ,Morristown,Morristown,1,1985-04-23,2009-10-27,2009-10-27,2013-09-11
/company/honk,Honk,web,,acquired,USA,CA,SF Bay,San Francisco,1,2009-01-01,2009-03-13,2009-03-13,
/company/hooja,Hooja,mobile,1250000,operating,USA,CA,SF Bay,Palo Alto,1,,2007-12-01,2007-12-01,2011-05-23
/company/hook-mobile,Hook Mobile,software,962574,operating,USA,VA,Washington DC,Vienna,2,2006-01-01,2007-01-01,2011-11-04,2006-09-01
/company/hooked-media-group,Hooked Media Group,games_video,4500000,operating,USA,CA,SF Bay,San Francisco,2,2008-01-01,2008-04-01,2009-05-01,2009-06-01
/company/hooklogic,HookLogic,advertising,23500000,operating,USA,NY,New York,New York,2,2004-08-01,2011-09-09,2013-09-09,2013-04-09
/company/hoopla-software,Hoopla Software,software,2800000,operating,USA,CA,SF Bay,San Jose,1,2010-01-01,2012-06-20,2012-06-20,2013-01-01
/company/hoot,Hoot.Me,education,25000,operating,USA,NY,New York,New York,1,2010-11-24,2011-05-16,2011-05-16,2011-05-01
/company/hoozon,HoozOn,software,1050000,operating,USA,FL,Ponte Vedra Beach,Ponte Vedra Beach,1,2010-01-01,2012-01-30,2012-01-30,
/company/hope-street-media,Hope Street Media,web,20000,operating,USA,RI,Providence,Providence,1,,2011-06-01,2011-06-01,
/company/hopelab,HopeLab,games_video,9000000,operating,USA,CA,SF Bay,Redwood City,1,2001-01-01,2005-01-01,2005-01-01,2010-11-26
/company/hoppit,Hoppit,search,500000,acquired,USA,NY,New York,New York,1,2011-01-01,2012-07-01,2012-07-01,2013-09-17
/company/hopscot-ch,Hopscot.ch,messaging,50000,closed,USA,WI,Milwaukee,Milwaukee,1,2010-12-09,2011-01-01,2011-01-01,
/company/hopscout,hopscout,ecommerce,1300000,operating,USA,CA,SF Bay,San Francisco,1,2011-04-01,2010-09-01,2010-09-01,2011-04-01
/company/hopstop-com,HopStop.com,web,,acquired,USA,NY,New York,New York,1,2005-01-01,2008-01-01,2008-01-01,2009-10-01
/company/horizon-data-center-solutions,Horizon Data Center Solutions,consulting,18652584,operating,USA,TX,Dallas,Plano,3,2007-01-01,2009-11-30,2013-07-16,2008-12-01
/company/horizon-therapeutics,Horizon Pharma,biotech,117017169,ipo,USA,IL,Chicago,Northbrook,5,2005-01-01,2005-10-01,2012-03-19,2011-07-28
/company/horizon-wind-energy,Horizon Wind Energy,cleantech,318000000,operating,USA,TX,Houston,Houston,2,1998-01-01,2009-12-03,2009-12-29,2010-01-03
/company/horse-collaborative,Horse Collaborative,web,117394,operating,USA,VT,Shoreham,Shoreham,1,2010-01-01,2013-01-08,2013-01-08,
/company/horse-sense-shoes,Horse Sense Shoes,hardware,265000,operating,USA,MN,Minneapolis,Plymouth,2,2011-01-01,2012-05-22,2012-09-13,
/company/horticultural-asset-management,Horticultural Asset Management,other,3200000,operating,USA,NC,Raleigh-Durham,Raleigh,1,,2008-03-06,2008-03-06,
/company/hortonworks,Hortonworks,enterprise,98000000,operating,USA,CA,SF Bay,Sunnyvale,3,2011-06-01,2011-06-01,2013-06-01,2013-06-25
/company/hoseanna,Hoseanna,ecommerce,250000,operating,USA,NY,New York,New York,1,2011-01-01,2011-02-28,2011-02-28,2011-01-01
/company/hospitalists-now,Hospitalists Now,hospitality,2500000,operating,USA,TX,Austin,Austin,1,,2013-02-12,2013-02-12,2010-01-01
/company/host-analytics,Host Analytics,enterprise,43900000,operating,USA,CA,SF Bay,Redwood City,4,2001-01-01,2009-05-15,2013-01-09,2013-06-10
/company/host-committee,Host Committee,web,2500000,operating,USA,NY,New York,New York,1,2011-11-01,2012-12-01,2012-12-01,2013-02-01
/company/hosting-com,Hosting.com,network_hosting,2000000,acquired,USA,KY,Louisville,Louisville,1,,2008-11-07,2008-11-07,2009-07-01
/company/hostway,Hostway,network_hosting,110000000,operating,USA,IL,Chicago,Chicago,1,1998-01-01,2010-03-29,2010-03-29,2008-03-01
/company/hot-dot,Hot Dot,biotech,3186312,operating,USA,NE,Omaha,Lincoln,1,2011-01-01,2013-07-17,2013-07-17,
/company/hotpotato,Hot Potato,social,1420000,acquired,USA,NY,New York,Brooklyn,1,2009-01-01,2009-11-25,2009-11-25,2010-08-20
/company/hotchalk,Hotchalk,web,5000000,operating,USA,CA,SF Bay,Campbell,1,2004-01-01,2008-01-28,2008-01-28,2007-01-01
/company/hotclick-video,HotClickVideo,software,525000,operating,USA,CA,Los Angeles,Laguna Beach,1,2009-07-01,2009-10-05,2009-10-05,2009-08-01
/company/hotel-booking-solutions-incorporated,Hotel Booking Solutions Incorporated,,5000000,operating,USA,GA,Atlanta,Atlanta,1,,2005-03-28,2005-03-28,
/company/hotelbeat,HOTELbeat,hospitality,125000,operating,USA,CA,San Diego,San Diego,1,2011-02-11,2012-12-31,2012-12-31,2012-07-01
/company/hotelicopter,Hotelicopter,web,5000000,closed,USA,VA,Charlottesville,Charlottesville,2,2006-06-01,2008-11-17,2011-03-31,2012-01-11
/company/hoteltonight,HotelTonight,mobile,80685000,operating,USA,CA,SF Bay,San Francisco,4,2010-12-01,2011-05-10,2013-09-05,2013-09-27
/company/hotelzilla,Hotelzilla,software,198000,operating,USA,NY,New York,New York,1,,2013-01-09,2013-01-09,
/company/hotlink,HotLink,software,10000000,operating,USA,CA,SF Bay,Sunnyvale,1,2010-01-01,2011-08-09,2011-08-09,1996-04-01
/company/hotlist,Hotlist,social,825000,closed,USA,NY,New York,New York,2,2008-01-01,2008-05-01,2010-05-13,2011-09-01
/company/hotpads-com,HotPads,web,2300000,acquired,USA,CA,SF Bay,San Francisco,1,2005-05-04,2007-03-01,2007-03-01,2011-03-30
/company/hotswap,Hotswap,ecommerce,1000000,closed,USA,CA,SF Bay,Berkeley,1,,2007-01-01,2007-01-01,2007-09-08
/company/houdini-inc,"Houdini, Inc.",enterprise,25000,operating,USA,PA,Philadelphia,Philadelphia,1,,2012-06-04,2012-06-04,
/company/hourlynerd,HourlyNerd,consulting,750000,operating,USA,MA,Boston,Boston,1,2013-01-01,2013-09-12,2013-09-12,
/company/hourville,HourVille,games_video,,closed,USA,TX,Austin,Austin,1,2008-01-01,2009-08-01,2009-08-01,2009-09-11
/company/house-party,House Party,advertising,9950000,operating,USA,NY,Irvington,Irvington,3,2005-01-01,2006-01-01,2012-01-26,2012-01-26
/company/housefix,HouseFix,web,149996,operating,USA,PA,Philadelphia,King of Prussia,1,2010-06-01,2012-03-14,2012-03-14,2012-10-08
/company/househappy-org,Househappy,web,1550000,operating,USA,OR,Oregon - Other,,2,2011-03-01,2012-02-08,2012-03-01,
/company/housetab,HouseTab,mobile,362500,operating,USA,NY,New York,New York,3,2011-06-01,2012-11-01,2013-09-26,2013-07-30
/company/houston-medical-robotics,Houston Medical Robotics,medical,2200000,operating,USA,TX,Houston,Houston,1,,2012-03-06,2012-03-06,
